Date,Time_24hr,Lat,Lon,Alt,Rel_Alt
10/19/2016,14:05:51,33.4677256,-88.7625911,78.120,.30,
10/19/2016,14:05:52,33.4677254,-88.7625905,78.130,.60,
10/19/2016,14:05:52,33.4677250,-88.7625897,78.180,.30,
10/19/2016,14:05:53,33.4677247,-88.7625889,78.220,.-10,
10/19/2016,14:05:54,33.4677244,-88.7625883,78.320,.40,
10/19/2016,14:05:54,33.4677241,-88.7625880,78.360,.60,
10/19/2016,14:05:55,33.4677241,-88.7625879,78.380,.70,
10/19/2016,14:05:56,33.4677241,-88.7625876,78.440,.60,
10/19/2016,14:05:56,33.4677244,-88.7625874,78.450,.30,
10/19/2016,14:05:57,33.4677247,-88.7625872,78.550,.70,
10/19/2016,14:05:58,33.4677247,-88.7625871,78.440,.10,
10/19/2016,14:05:58,33.4677244,-88.7625869,78.480,.30,
10/19/2016,14:05:59,33.4677244,-88.7625867,78.480,.0,
10/19/2016,14:05:59,33.4677244,-88.7625866,78.450,.0,
10/19/2016,14:06:00,33.4677244,-88.7625865,78.460,.10,
10/19/2016,14:06:01,33.4677245,-88.7625864,78.460,.0,
10/19/2016,14:06:01,33.4677246,-88.7625862,78.490,.40,
10/19/2016,14:06:02,33.4677246,-88.7625859,78.480,.30,
10/19/2016,14:06:02,33.4677246,-88.7625858,78.490,.30,
10/19/2016,14:06:03,33.4677246,-88.7625856,78.540,.49,
10/19/2016,14:06:03,33.4677247,-88.7625854,78.540,.49,
10/19/2016,14:06:04,33.4677247,-88.7625853,78.530,.40,
10/19/2016,14:06:04,33.4677246,-88.7625850,78.520,.49,
10/19/2016,14:06:05,33.4677246,-88.7625849,78.540,.70,
10/19/2016,14:06:05,33.4677246,-88.7625846,78.510,.49,
10/19/2016,14:06:06,33.4677245,-88.7625845,78.530,.60,
10/19/2016,14:06:07,33.4677244,-88.7625843,78.500,.49,
10/19/2016,14:06:07,33.4677244,-88.7625839,78.500,.49,
10/19/2016,14:06:08,33.4677245,-88.7625836,78.450,.30,
10/19/2016,14:06:08,33.4677245,-88.7625835,78.470,.49,
10/19/2016,14:06:09,33.4677245,-88.7625836,78.470,.30,
10/19/2016,14:06:09,33.4677246,-88.7625837,78.510,.40,
10/19/2016,14:06:10,33.4677246,-88.7625836,78.490,.40,
10/19/2016,14:06:10,33.4677246,-88.7625836,78.430,.-20,
10/19/2016,14:06:11,33.4677245,-88.7625837,78.420,.-30,
10/19/2016,14:06:11,33.4677243,-88.7625838,78.420,.-30,
10/19/2016,14:06:12,33.4677243,-88.7625840,78.410,.-40,
10/19/2016,14:06:12,33.4677243,-88.7625841,78.420,.-30,
10/19/2016,14:06:13,33.4677242,-88.7625842,78.450,.0,
10/19/2016,14:06:13,33.4677237,-88.7625842,78.450,.0,
10/19/2016,14:06:14,33.4677233,-88.7625842,78.470,.20,
10/19/2016,14:06:15,33.4677230,-88.7625842,78.450,.0,
10/19/2016,14:06:15,33.4677226,-88.7625843,78.430,.-20,
10/19/2016,14:06:16,33.4677221,-88.7625844,78.420,.-30,
10/19/2016,14:06:17,33.4677215,-88.7625842,78.400,.-49,
10/19/2016,14:06:17,33.4677208,-88.7625840,78.400,.-49,
10/19/2016,14:06:18,33.4677205,-88.7625839,78.420,.-30,
10/19/2016,14:06:18,33.4677204,-88.7625837,78.420,.-30,
10/19/2016,14:06:19,33.4677204,-88.7625837,78.470,.20,
10/19/2016,14:06:19,33.4677187,-88.7625835,79.170,.719,
10/19/2016,14:06:20,33.4677182,-88.7625817,79.640,1.189,
10/19/2016,14:06:21,33.4677185,-88.7625768,79.690,1.240,
10/19/2016,14:06:21,33.4677192,-88.7625745,79.660,1.209,
10/19/2016,14:06:22,33.4677182,-88.7625713,79.570,1.120,
10/19/2016,14:06:23,33.4677187,-88.7625696,79.580,1.130,
10/19/2016,14:06:23,33.4677210,-88.7625692,79.790,1.339,
10/19/2016,14:06:24,33.4677231,-88.7625721,79.830,1.380,
10/19/2016,14:06:25,33.4677270,-88.7625758,79.670,1.220,
10/19/2016,14:06:25,33.4677295,-88.7625800,79.410,.960,
10/19/2016,14:06:26,33.4677305,-88.7625802,79.070,.620,
10/19/2016,14:06:27,33.4677308,-88.7625786,79.050,.599,
10/19/2016,14:06:27,33.4677315,-88.7625762,79.460,1.010,
10/19/2016,14:06:28,33.4677349,-88.7625728,79.610,1.160,
10/19/2016,14:06:28,33.4677388,-88.7625679,79.680,1.230,
10/19/2016,14:06:29,33.4677416,-88.7625664,79.790,1.339,
10/19/2016,14:06:29,33.4677436,-88.7625661,79.830,1.380,
10/19/2016,14:06:30,33.4677453,-88.7625650,79.880,1.430,
10/19/2016,14:06:30,33.4677456,-88.7625642,79.920,1.469,
10/19/2016,14:06:31,33.4677449,-88.7625636,79.880,1.430,
10/19/2016,14:06:32,33.4677449,-88.7625625,79.930,1.480,
10/19/2016,14:06:33,33.4677447,-88.7625618,79.980,1.530,
10/19/2016,14:06:33,33.4677444,-88.7625607,80.100,1.650,
10/19/2016,14:06:34,33.4677440,-88.7625601,80.230,1.780,
10/19/2016,14:06:34,33.4677433,-88.7625585,80.220,1.770,
10/19/2016,14:06:35,33.4677438,-88.7625559,80.100,1.650,
10/19/2016,14:06:35,33.4677446,-88.7625543,80.050,1.599,
10/19/2016,14:06:35,33.4677470,-88.7625541,80.140,1.689,
10/19/2016,14:06:36,33.4677472,-88.7625530,80.200,1.750,
10/19/2016,14:06:37,33.4677462,-88.7625538,80.170,1.719,
10/19/2016,14:06:38,33.4677452,-88.7625546,80.140,1.689,
10/19/2016,14:06:38,33.4677451,-88.7625546,80.100,1.650,
10/19/2016,14:06:39,33.4677447,-88.7625539,80.030,1.579,
10/19/2016,14:06:39,33.4677441,-88.7625533,80.030,1.579,
10/19/2016,14:06:40,33.4677433,-88.7625531,80.050,1.599,
10/19/2016,14:06:41,33.4677427,-88.7625531,80.060,1.610,
10/19/2016,14:06:41,33.4677423,-88.7625531,80.040,1.589,
10/19/2016,14:06:42,33.4677418,-88.7625529,80.040,1.589,
10/19/2016,14:06:42,33.4677413,-88.7625528,80.010,1.560,
10/19/2016,14:06:43,33.4677408,-88.7625529,80.030,1.579,
10/19/2016,14:06:43,33.4677399,-88.7625531,80.070,1.620,
10/19/2016,14:06:44,33.4677392,-88.7625532,80.100,1.650,
10/19/2016,14:06:45,33.4677385,-88.7625532,80.120,1.670,
10/19/2016,14:06:45,33.4677376,-88.7625532,80.120,1.670,
10/19/2016,14:06:46,33.4677368,-88.7625532,80.120,1.670,
10/19/2016,14:06:46,33.4677360,-88.7625532,80.110,1.660,
10/19/2016,14:06:47,33.4677359,-88.7625530,80.060,1.610,
10/19/2016,14:06:47,33.4677358,-88.7625529,80.040,1.589,
10/19/2016,14:06:48,33.4677356,-88.7625530,80.040,1.589,
10/19/2016,14:06:48,33.4677353,-88.7625531,80.040,1.589,
10/19/2016,14:06:49,33.4677353,-88.7625534,80.050,1.599,
10/19/2016,14:06:50,33.4677351,-88.7625536,80.020,1.569,
10/19/2016,14:06:50,33.4677350,-88.7625536,80.000,1.550,
10/19/2016,14:06:51,33.4677349,-88.7625541,79.960,1.510,
10/19/2016,14:06:52,33.4677352,-88.7625550,79.930,1.480,
10/19/2016,14:06:52,33.4677366,-88.7625564,79.930,1.480,
10/19/2016,14:06:53,33.4677370,-88.7625568,79.970,1.520,
10/19/2016,14:06:53,33.4677364,-88.7625566,79.980,1.530,
10/19/2016,14:06:54,33.4677364,-88.7625558,79.980,1.530,
10/19/2016,14:06:55,33.4677366,-88.7625562,79.980,1.530,
10/19/2016,14:06:56,33.4677363,-88.7625563,79.990,1.540,
10/19/2016,14:06:56,33.4677352,-88.7625576,79.990,1.540,
10/19/2016,14:06:57,33.4677318,-88.7625616,79.970,1.520,
10/19/2016,14:06:58,33.4677286,-88.7625679,79.870,1.420,
10/19/2016,14:06:58,33.4677250,-88.7625740,79.810,1.360,
10/19/2016,14:06:59,33.4677216,-88.7625796,79.930,1.480,
10/19/2016,14:06:59,33.4677205,-88.7625823,79.890,1.439,
10/19/2016,14:07:00,33.4677203,-88.7625847,79.880,1.430,
10/19/2016,14:07:01,33.4677206,-88.7625857,79.870,1.420,
10/19/2016,14:07:01,33.4677214,-88.7625858,79.920,1.469,
10/19/2016,14:07:02,33.4677218,-88.7625856,80.060,1.610,
10/19/2016,14:07:03,33.4677214,-88.7625863,80.160,1.709,
10/19/2016,14:07:03,33.4677141,-88.7625909,80.700,2.250,
10/19/2016,14:07:04,33.4676882,-88.7626092,82.700,4.250,
10/19/2016,14:07:04,33.4676415,-88.7626287,83.050,4.600,
10/19/2016,14:07:05,33.4675766,-88.7626411,83.990,5.540,
10/19/2016,14:07:05,33.4675247,-88.7626588,87.940,9.490,
10/19/2016,14:07:06,33.4674654,-88.7626850,92.040,13.590,
10/19/2016,14:07:06,33.4674111,-88.7627094,94.950,16.500,
10/19/2016,14:07:07,33.4673511,-88.7627384,97.530,19.080,
10/19/2016,14:07:08,33.4672886,-88.7627618,100.670,22.220,
10/19/2016,14:07:08,33.4672217,-88.7627796,103.940,25.490,
10/19/2016,14:07:08,33.4671543,-88.7627929,108.110,29.660,
10/19/2016,14:07:09,33.4670856,-88.7628037,111.990,33.540,
10/19/2016,14:07:10,33.4670188,-88.7628087,115.650,37.200,
10/19/2016,14:07:10,33.4669599,-88.7628042,119.430,40.980,
10/19/2016,14:07:11,33.4669064,-88.7627957,122.830,44.379,
10/19/2016,14:07:11,33.4668557,-88.7627841,125.820,47.370,
10/19/2016,14:07:12,33.4668060,-88.7627700,128.180,49.730,
10/19/2016,14:07:12,33.4667567,-88.7627561,130.080,51.629,
10/19/2016,14:07:13,33.4667064,-88.7627434,131.350,52.899,
10/19/2016,14:07:13,33.4666449,-88.7627267,132.910,54.460,
10/19/2016,14:07:14,33.4665933,-88.7627090,134.330,55.879,
10/19/2016,14:07:15,33.4665329,-88.7626809,135.920,57.469,
10/19/2016,14:07:15,33.4664746,-88.7626455,137.320,58.870,
10/19/2016,14:07:16,33.4664269,-88.7626109,138.140,59.690,
10/19/2016,14:07:16,33.4663726,-88.7625640,139.060,60.609,
10/19/2016,14:07:16,33.4663200,-88.7625116,139.820,61.370,
10/19/2016,14:07:17,33.4662683,-88.7624552,140.310,61.859,
10/19/2016,14:07:18,33.4662164,-88.7623959,140.790,62.340,
10/19/2016,14:07:18,33.4661728,-88.7623460,141.080,62.629,
10/19/2016,14:07:19,33.4661200,-88.7622854,141.420,62.969,
10/19/2016,14:07:20,33.4660656,-88.7622239,142.010,63.559,
10/19/2016,14:07:20,33.4660109,-88.7621596,142.340,63.890,
10/19/2016,14:07:20,33.4659536,-88.7620953,143.570,65.119,
10/19/2016,14:07:21,33.4659108,-88.7620452,145.140,66.689,
10/19/2016,14:07:22,33.4658653,-88.7619892,147.450,69.000,
10/19/2016,14:07:22,33.4658227,-88.7619357,149.490,71.040,
10/19/2016,14:07:23,33.4657820,-88.7618839,151.110,72.659,
10/19/2016,14:07:23,33.4657402,-88.7618321,152.010,73.560,
10/19/2016,14:07:24,33.4657054,-88.7617879,152.410,73.960,
10/19/2016,14:07:25,33.4656640,-88.7617333,152.980,74.530,
10/19/2016,14:07:25,33.4656315,-88.7616879,153.390,74.939,
10/19/2016,14:07:26,33.4655943,-88.7616332,153.920,75.470,
10/19/2016,14:07:26,33.4655650,-88.7615889,154.250,75.799,
10/19/2016,14:07:27,33.4655369,-88.7615462,154.270,75.820,
10/19/2016,14:07:27,33.4655034,-88.7614969,154.480,76.030,
10/19/2016,14:07:28,33.4654692,-88.7614483,154.170,75.720,
10/19/2016,14:07:28,33.4654358,-88.7613956,153.940,75.490,
10/19/2016,14:07:29,33.4654029,-88.7613420,153.590,75.140,
10/19/2016,14:07:30,33.4653752,-88.7612982,153.140,74.689,
10/19/2016,14:07:30,33.4653468,-88.7612555,152.720,74.270,
10/19/2016,14:07:31,33.4653107,-88.7612058,151.580,73.130,
10/19/2016,14:07:31,33.4652789,-88.7611659,150.810,72.360,
10/19/2016,14:07:32,33.4652410,-88.7611200,149.880,71.430,
10/19/2016,14:07:33,33.4652108,-88.7610829,149.420,70.970,
10/19/2016,14:07:33,33.4651820,-88.7610452,149.450,71.000,
10/19/2016,14:07:34,33.4651487,-88.7610006,149.990,71.540,
10/19/2016,14:07:34,33.4651213,-88.7609627,149.540,71.090,
10/19/2016,14:07:34,33.4650867,-88.7609157,148.490,70.040,
10/19/2016,14:07:35,33.4650560,-88.7608765,147.570,69.119,
10/19/2016,14:07:36,33.4650232,-88.7608372,146.950,68.500,
10/19/2016,14:07:36,33.4649825,-88.7607890,146.970,68.520,
10/19/2016,14:07:37,33.4649503,-88.7607465,147.500,69.049,
10/19/2016,14:07:37,33.4649158,-88.7606896,147.850,69.400,
10/19/2016,14:07:38,33.4648912,-88.7606351,147.800,69.350,
10/19/2016,14:07:39,33.4648721,-88.7605717,147.790,69.340,
10/19/2016,14:07:39,33.4648609,-88.7604845,147.820,69.369,
10/19/2016,14:07:40,33.4648633,-88.7604042,147.480,69.030,
10/19/2016,14:07:40,33.4648875,-88.7603025,147.080,68.630,
10/19/2016,14:07:41,33.4649998,-88.7601305,146.510,68.060,
10/19/2016,14:07:42,33.4650904,-88.7600678,146.240,67.790,
10/19/2016,14:07:42,33.4651891,-88.7600316,146.040,67.590,
10/19/2016,14:07:43,33.4652872,-88.7600174,146.200,67.750,
10/19/2016,14:07:43,33.4653664,-88.7600146,147.050,68.600,
10/19/2016,14:07:44,33.4654575,-88.7600158,148.040,69.590,
10/19/2016,14:07:45,33.4655416,-88.7600136,148.850,70.400,
10/19/2016,14:07:45,33.4656237,-88.7600016,149.350,70.900,
10/19/2016,14:07:45,33.4657062,-88.7599814,149.250,70.799,
10/19/2016,14:07:46,33.4657741,-88.7599620,148.680,70.229,
10/19/2016,14:07:47,33.4658597,-88.7599383,147.900,69.450,
10/19/2016,14:07:48,33.4659495,-88.7599161,147.030,68.580,
10/19/2016,14:07:48,33.4660404,-88.7598967,146.410,67.960,
10/19/2016,14:07:49,33.4661309,-88.7598772,146.160,67.710,
10/19/2016,14:07:49,33.4662035,-88.7598632,145.770,67.320,
10/19/2016,14:07:50,33.4662917,-88.7598492,145.330,66.880,
10/19/2016,14:07:50,33.4663801,-88.7598422,144.810,66.360,
10/19/2016,14:07:51,33.4664700,-88.7598417,144.140,65.689,
10/19/2016,14:07:51,33.4665602,-88.7598468,143.370,64.920,
10/19/2016,14:07:52,33.4666350,-88.7598543,142.790,64.339,
10/19/2016,14:07:53,33.4667247,-88.7598662,142.340,63.890,
10/19/2016,14:07:53,33.4667980,-88.7598771,141.950,63.500,
10/19/2016,14:07:54,33.4668850,-88.7598911,141.530,63.079,
10/19/2016,14:07:54,33.4669563,-88.7599053,141.230,62.780,
10/19/2016,14:07:55,33.4670419,-88.7599273,140.490,62.039,
10/19/2016,14:07:55,33.4671278,-88.7599530,139.420,60.969,
10/19/2016,14:07:56,33.4672162,-88.7599811,138.160,59.710,
10/19/2016,14:07:57,33.4673070,-88.7600081,137.360,58.910,
10/19/2016,14:07:57,33.4673829,-88.7600309,136.870,58.420,
10/19/2016,14:07:58,33.4674596,-88.7600554,136.370,57.920,
10/19/2016,14:07:58,33.4675493,-88.7600889,135.940,57.489,
10/19/2016,14:07:59,33.4676221,-88.7601221,135.720,57.270,
10/19/2016,14:07:59,33.4677114,-88.7601686,135.280,56.829,
10/19/2016,14:08:00,33.4677886,-88.7602142,134.490,56.039,
10/19/2016,14:08:00,33.4678641,-88.7602642,134.190,55.739,
10/19/2016,14:08:01,33.4679367,-88.7603180,134.390,55.940,
10/19/2016,14:08:02,33.4680054,-88.7603732,134.920,56.469,
10/19/2016,14:08:02,33.4680720,-88.7604275,135.450,57.000,
10/19/2016,14:08:03,33.4681373,-88.7604795,135.870,57.420,
10/19/2016,14:08:03,33.4682023,-88.7605311,136.200,57.750,
10/19/2016,14:08:04,33.4682804,-88.7605952,136.180,57.730,
10/19/2016,14:08:04,33.4683564,-88.7606612,136.210,57.760,
10/19/2016,14:08:05,33.4684186,-88.7607191,136.210,57.760,
10/19/2016,14:08:05,33.4684919,-88.7607907,136.110,57.660,
10/19/2016,14:08:06,33.4685636,-88.7608655,136.200,57.750,
10/19/2016,14:08:06,33.4686327,-88.7609426,136.140,57.690,
10/19/2016,14:08:07,33.4686999,-88.7610226,135.980,57.530,
10/19/2016,14:08:07,33.4687547,-88.7610917,135.900,57.449,
10/19/2016,14:08:08,33.4688179,-88.7611780,135.870,57.420,
10/19/2016,14:08:08,33.4688769,-88.7612675,135.960,57.510,
10/19/2016,14:08:09,33.4689229,-88.7613441,136.110,57.660,
10/19/2016,14:08:10,33.4689662,-88.7614221,136.290,57.840,
10/19/2016,14:08:10,33.4690157,-88.7615178,136.470,58.020,
10/19/2016,14:08:11,33.4690552,-88.7615980,136.680,58.230,
10/19/2016,14:08:11,33.4691026,-88.7616950,136.890,58.440,
10/19/2016,14:08:12,33.4691495,-88.7617939,137.180,58.730,
10/19/2016,14:08:12,33.4691932,-88.7618926,137.700,59.250,
10/19/2016,14:08:13,33.4692270,-88.7619740,138.360,59.910,
10/19/2016,14:08:13,33.4692639,-88.7620697,139.160,60.710,
10/19/2016,14:08:14,33.4692915,-88.7621483,139.690,61.239,
10/19/2016,14:08:15,33.4693164,-88.7622258,140.260,61.809,
10/19/2016,14:08:15,33.4693394,-88.7623026,140.770,62.320,
10/19/2016,14:08:16,33.4693605,-88.7623801,141.300,62.850,
10/19/2016,14:08:16,33.4693790,-88.7624575,141.730,63.280,
10/19/2016,14:08:17,33.4693953,-88.7625344,142.050,63.600,
10/19/2016,14:08:18,33.4694094,-88.7626120,142.400,63.949,
10/19/2016,14:08:18,33.4694215,-88.7626897,142.550,64.100,
10/19/2016,14:08:19,33.4694328,-88.7627836,142.740,64.290,
10/19/2016,14:08:20,33.4694396,-88.7628602,143.390,64.939,
10/19/2016,14:08:20,33.4694478,-88.7629326,144.520,66.070,
10/19/2016,14:08:21,33.4694607,-88.7630310,145.740,67.290,
10/19/2016,14:08:21,33.4694711,-88.7631303,145.650,67.200,
10/19/2016,14:08:22,33.4694780,-88.7632379,145.060,66.610,
10/19/2016,14:08:23,33.4694759,-88.7633643,144.120,65.670,
10/19/2016,14:08:24,33.4694634,-88.7635045,143.440,64.989,
10/19/2016,14:08:24,33.4694528,-88.7636253,143.570,65.119,
10/19/2016,14:08:25,33.4694426,-88.7637707,143.610,65.159,
10/19/2016,14:08:26,33.4694364,-88.7638977,143.250,64.799,
10/19/2016,14:08:27,33.4694276,-88.7640184,142.680,64.229,
10/19/2016,14:08:27,33.4694104,-88.7641337,141.940,63.489,
10/19/2016,14:08:28,33.4693883,-88.7642328,141.800,63.350,
10/19/2016,14:08:29,33.4693636,-88.7643283,141.190,62.739,
10/19/2016,14:08:30,33.4693401,-88.7644080,140.770,62.320,
10/19/2016,14:08:30,33.4693173,-88.7644857,140.370,61.920,
10/19/2016,14:08:31,33.4692909,-88.7645626,139.660,61.210,
10/19/2016,14:08:32,33.4692670,-88.7646292,138.970,60.520,
10/19/2016,14:08:32,33.4692401,-88.7647076,138.310,59.859,
10/19/2016,14:08:33,33.4692136,-88.7647844,138.020,59.570,
10/19/2016,14:08:34,33.4691896,-88.7648496,137.770,59.320,
10/19/2016,14:08:34,33.4691654,-88.7649147,137.490,59.039,
10/19/2016,14:08:35,33.4691398,-88.7649829,136.850,58.399,
10/19/2016,14:08:36,33.4691140,-88.7650538,136.240,57.789,
10/19/2016,14:08:36,33.4690912,-88.7651135,136.410,57.960,
10/19/2016,14:08:37,33.4690611,-88.7651826,136.410,57.960,
10/19/2016,14:08:37,33.4690349,-88.7652379,136.570,58.120,
10/19/2016,14:08:38,33.4690019,-88.7653019,137.110,58.660,
10/19/2016,14:08:38,33.4689738,-88.7653527,137.420,58.969,
10/19/2016,14:08:39,33.4689461,-88.7654026,137.430,58.980,
10/19/2016,14:08:40,33.4689178,-88.7654515,137.490,59.039,
10/19/2016,14:08:41,33.4688880,-88.7654985,137.510,59.059,
10/19/2016,14:08:41,33.4688562,-88.7655431,137.270,58.820,
10/19/2016,14:08:41,33.4688158,-88.7655938,137.170,58.719,
10/19/2016,14:08:42,33.4687745,-88.7656436,137.090,58.640,
10/19/2016,14:08:42,33.4687270,-88.7657023,137.090,58.640,
10/19/2016,14:08:43,33.4686807,-88.7657626,136.940,58.489,
10/19/2016,14:08:43,33.4686324,-88.7658234,136.690,58.239,
10/19/2016,14:08:44,33.4685825,-88.7658843,136.450,58.000,
10/19/2016,14:08:45,33.4685284,-88.7659458,136.420,57.969,
10/19/2016,14:08:46,33.4684807,-88.7659963,136.670,58.219,
10/19/2016,14:08:46,33.4684248,-88.7660510,137.190,58.739,
10/19/2016,14:08:47,33.4683781,-88.7660952,137.800,59.350,
10/19/2016,14:08:47,33.4683348,-88.7661388,138.510,60.059,
10/19/2016,14:08:48,33.4682933,-88.7661802,138.790,60.340,
10/19/2016,14:08:49,33.4682586,-88.7662134,138.910,60.460,
10/19/2016,14:08:49,33.4682231,-88.7662450,138.960,60.510,
10/19/2016,14:08:50,33.4681787,-88.7662804,139.150,60.699,
10/19/2016,14:08:50,33.4681395,-88.7663087,139.210,60.760,
10/19/2016,14:08:51,33.4680907,-88.7663422,138.730,60.280,
10/19/2016,14:08:51,33.4680490,-88.7663699,138.490,60.039,
10/19/2016,14:08:52,33.4680070,-88.7663973,138.240,59.789,
10/19/2016,14:08:52,33.4679564,-88.7664285,137.910,59.460,
10/19/2016,14:08:53,33.4679132,-88.7664542,137.560,59.109,
10/19/2016,14:08:53,33.4678603,-88.7664837,137.460,59.010,
10/19/2016,14:08:54,33.4678151,-88.7665068,137.420,58.969,
10/19/2016,14:08:55,33.4677695,-88.7665300,137.570,59.120,
10/19/2016,14:08:55,33.4677154,-88.7665571,138.100,59.649,
10/19/2016,14:08:56,33.4676710,-88.7665783,138.860,60.410,
10/19/2016,14:08:57,33.4676194,-88.7666025,139.610,61.160,
10/19/2016,14:08:58,33.4675683,-88.7666253,139.910,61.460,
10/19/2016,14:08:58,33.4675154,-88.7666464,139.600,61.149,
10/19/2016,14:08:59,33.4674609,-88.7666673,139.130,60.680,
10/19/2016,14:08:59,33.4673958,-88.7666915,138.620,60.170,
10/19/2016,14:09:00,33.4673400,-88.7667119,138.430,59.980,
10/19/2016,14:09:01,33.4672751,-88.7667357,138.500,60.050,
10/19/2016,14:09:01,33.4672021,-88.7667623,138.370,59.920,
10/19/2016,14:09:01,33.4671373,-88.7667832,138.240,59.789,
10/19/2016,14:09:02,33.4670628,-88.7668020,138.750,60.300,
10/19/2016,14:09:03,33.4670078,-88.7668121,139.220,60.770,
10/19/2016,14:09:03,33.4669446,-88.7668227,139.450,61.000,
10/19/2016,14:09:04,33.4668891,-88.7668326,139.590,61.140,
10/19/2016,14:09:05,33.4668331,-88.7668432,139.620,61.170,
10/19/2016,14:09:05,33.4667772,-88.7668503,139.910,61.460,
10/19/2016,14:09:06,33.4667222,-88.7668564,140.100,61.649,
10/19/2016,14:09:07,33.4666679,-88.7668611,140.490,62.039,
10/19/2016,14:09:07,33.4666130,-88.7668633,140.430,61.980,
10/19/2016,14:09:08,33.4665661,-88.7668647,140.270,61.820,
10/19/2016,14:09:08,33.4665094,-88.7668615,139.970,61.520,
10/19/2016,14:09:09,33.4664615,-88.7668582,139.820,61.370,
10/19/2016,14:09:10,33.4664029,-88.7668528,139.520,61.070,
10/19/2016,14:09:10,33.4663440,-88.7668476,139.450,61.000,
10/19/2016,14:09:11,33.4662954,-88.7668417,139.610,61.160,
10/19/2016,14:09:11,33.4662368,-88.7668319,139.760,61.309,
10/19/2016,14:09:12,33.4661878,-88.7668217,140.240,61.789,
10/19/2016,14:09:12,33.4661300,-88.7668063,140.460,62.010,
10/19/2016,14:09:13,33.4660737,-88.7667899,141.110,62.660,
10/19/2016,14:09:14,33.4660269,-88.7667763,141.130,62.680,
10/19/2016,14:09:14,33.4659699,-88.7667626,141.360,62.910,
10/19/2016,14:09:15,33.4659124,-88.7667539,142.040,63.590,
10/19/2016,14:09:16,33.4658558,-88.7667452,142.290,63.840,
10/19/2016,14:09:16,33.4657984,-88.7667310,141.910,63.460,
10/19/2016,14:09:17,33.4657377,-88.7667115,141.190,62.739,
10/19/2016,14:09:17,33.4656744,-88.7666934,140.860,62.410,
10/19/2016,14:09:17,33.4656122,-88.7666737,140.510,62.059,
10/19/2016,14:09:18,33.4655532,-88.7666511,140.090,61.640,
10/19/2016,14:09:19,33.4655056,-88.7666294,139.870,61.420,
10/19/2016,14:09:19,33.4654495,-88.7665987,139.590,61.140,
10/19/2016,14:09:20,33.4653942,-88.7665643,139.130,60.680,
10/19/2016,14:09:20,33.4653480,-88.7665321,138.960,60.510,
10/19/2016,14:09:21,33.4653007,-88.7664981,138.300,59.850,
10/19/2016,14:09:22,33.4652519,-88.7664619,137.960,59.510,
10/19/2016,14:09:23,33.4652032,-88.7664246,138.010,59.559,
10/19/2016,14:09:23,33.4651339,-88.7663738,138.010,59.559,
10/19/2016,14:09:24,33.4650741,-88.7663334,138.710,60.260,
10/19/2016,14:09:24,33.4649961,-88.7662810,139.940,61.489,
10/19/2016,14:09:25,33.4649194,-88.7662269,141.230,62.780,
10/19/2016,14:09:25,33.4648410,-88.7661650,141.510,63.059,
10/19/2016,14:09:26,33.4647628,-88.7660908,141.920,63.469,
10/19/2016,14:09:27,33.4646972,-88.7660227,142.510,64.059,
10/19/2016,14:09:28,33.4646257,-88.7659443,143.470,65.019,
10/19/2016,14:09:29,33.4645681,-88.7658850,143.550,65.100,
10/19/2016,14:09:29,33.4645005,-88.7658129,142.730,64.280,
10/19/2016,14:09:30,33.4644385,-88.7657391,143.340,64.890,
10/19/2016,14:09:31,33.4643831,-88.7656641,143.720,65.269,
10/19/2016,14:09:31,33.4643310,-88.7655847,143.000,64.549,
10/19/2016,14:09:32,33.4642856,-88.7655151,142.130,63.680,
10/19/2016,14:09:32,33.4642313,-88.7654327,141.490,63.039,
10/19/2016,14:09:33,33.4641850,-88.7653623,141.240,62.789,
10/19/2016,14:09:34,33.4641333,-88.7652800,141.220,62.770,
10/19/2016,14:09:35,33.4640906,-88.7652069,140.930,62.480,
10/19/2016,14:09:35,33.4640489,-88.7651299,140.110,61.660,
10/19/2016,14:09:36,33.4640000,-88.7650338,139.030,60.579,
10/19/2016,14:09:36,33.4639593,-88.7649463,138.810,60.359,
10/19/2016,14:09:37,33.4639149,-88.7648403,139.420,60.969,
